academic_year,tap_college_code,federal_school_code,level,tap_level_of_study,tap_college_name,sector_type,tap_sector_group,tap_recipient_headcount,tap_recipient_ftes,tap_recipient_dollars
2011,560,2788,U,5 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7,5.75,26366.0
2011,2120,2782,U,4 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1744,1494.29,4592178.34
2011,2110,2778,U,STAP,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,4,1.0,1372.98
2011,855,2814,U,5 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,6,3.75,13914.5
2011,865,10142,U,2 yr Undergrad,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2350,1725.88,6668600.11
2011,990,2889,U,4 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,319,306.13,838718.09
2011,990,2889,U,5 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,0.67,1835.67
2011,1016,2894,U,4 yr Undergrad,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,30,29.5,51905.0
2011,1022,2883,U,4 yr Undergrad,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,1164,1040.83,2837828.76
2011,1022,2883,U,5 yr Undergrad,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,20,17.0,76707.0
2011,1030,2895,U,4 yr Undergrad,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,230,214.5,637733.0
2011,1040,2899,U,4 yr Undergrad,WAGNER COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,374,358.5,1017167.75
2011,1099,9769,U,2 yr Undergrad,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,34,16.17,63150.51
2011,1099,9769,U,4 yr Undergrad,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,609,513.08,1835505.1
2011,1085,2903,U,4 yr Undergrad,YESHIVA UNIVERSITY,PRIVATE,5-INDEPENDENT,290,275.5,890599.5
2011,999,2834,U,4 yr Undergrad,EXCELSIOR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,111,60.92,163880.85
2011,1015,2894,U,5 yr Undergrad,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,9,5.25,19798.75
2011,1525,30955,U,2 yr Undergrad,ASA INST OF BUS NURSING PROGRAM,PRIVATE,5-INDEPENDENT,2,0.75,2725.25
2011,985,2882,U,5 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,30,26.25,95058.5
2011,2045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 2YR,PRIVATE,5-INDEPENDENT,2,1.0,4900.0
2011,2100,2772,U,4 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3495,2891.83,10108642.75
2011,2110,2778,U,5 yr Undergrad,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,18,10.0,45081.0
2011,2120,2782,U,2 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,3,1.13,2677.26
2011,505,2777,U,2 yr Undergrad,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,36,21.63,62710.38
2011,535,20662,U,4 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,480,422.0,1441307.75
2011,447,2769,U,5 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,2,1.5,7350.0
2012,45,6438,U,2 yr Undergrad,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,5-INDEPENDENT,15,9.0,32302.5
2012,35,2671,U,5 yr Undergrad,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,1.5,5237.5
2012,535,20662,U,2 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7,3.5,8541.5
2012,136,2704,U,4 yr Undergrad,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,2342,1868.42,6464951.78
2012,130,2703,U,4 yr Undergrad,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,897,803.5,2435573.52
2012,155,2708,U,4 yr Undergrad,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,303,296.0,1057926.0
2012,120,2699,U,5 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7,5.0,22295.0
2012,171,2707,U,5 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,2,1.0,4900.0
2012,215,2718,U,4 yr Undergrad,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,389,364.83,753960.79
2012,270,2728,U,5 yr Undergrad,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,1,0.5,2450.0
2012,195,2712,U,5 yr Undergrad,D'YOUVILLE COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,17,15.5,61207.0
2012,300,2732,U,4 yr Undergrad,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1490,1315.33,3831209.09
2012,295,2731,U,5 yr Undergrad,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,2,1.0,4828.5
2012,345,2744,U,4 yr Undergrad,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,944,800.25,1970331.27
2012,340,2742,U,4 yr Undergrad,JUILLIARD SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,24,24.0,74632.0
2012,375,2748,U,5 yr Undergrad,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,8,7.0,33183.5
2012,330,2739,U,4 yr Undergrad,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,1306,1242.83,3118314.45
2012,440,2765,U,5 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,5,3.25,12107.0
2012,560,2788,U,4 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1275,1182.0,2700499.0
2012,20,2668,U,4 yr Undergrad,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,667,598.17,1577807.7
2012,455,12203,U,2 yr Undergrad,MEMORIAL HOSPITAL SCHOOL NURSING,PRIVATE,5-INDEPENDENT,3,1.5,2450.0
2012,505,2777,U,4 yr Undergrad,MEDAILLE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,967,818.33,2274842.95
2012,525,2779,U,5 yr Undergrad,NAZARETH COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,14,12.75,57541.0
2011,403,2751,U,4 yr Undergrad,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4029,3433.63,11497979.91
2011,410,2759,U,4 yr Undergrad,MANHATTAN SCHOOL OF MUSIC 4 YR UN,PRIVATE,5-INDEPENDENT,20,19.5,47756.5
2011,345,2744,U,4 yr Undergrad,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,952,814.08,2000846.1
2011,2083,2735,U,4 yr Undergrad,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,642,565.25,1486035.0
2011,300,2732,U,4 yr Undergrad,HOFSTRA UNIV 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1548,1376.83,3941253.49
2011,2100,2772,U,5 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,24,17.25,72609.0
2011,285,2729,U,4 yr Undergrad,HARTWICK COLLEGE,PRIVATE,5-INDEPENDENT,619,579.5,1483088.0
2011,215,2718,U,4 yr Undergrad,ELMIRA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,408,383.5,812249.5
2011,166,2707,U,4 yr Undergrad,COLUMBIA UNIV NURSING PROG,PRIVATE,5-INDEPENDENT,4,2.0,6535.5
2011,838,9479,U,2 yr Undergrad,ST PAUL'S SCH NURSING MED/DENTAL,PRIVATE,5-INDEPENDENT,124,97.33,289657.6
2011,150,2707,U,4 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,289,279.0,875972.0
2011,35,2671,U,5 yr Undergrad,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,1.0,4067.0
2011,20,2668,U,5 yr Undergrad,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,5,4.0,17084.0
2011,2270,25994,U,2 yr Undergrad,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,183,148.92,402476.25
2011,2265,21691,U,2 yr Undergrad,DAVIS COLLEGE,PRIVATE,5-INDEPENDENT,89,75.5,252660.25
2011,6093,2763,U,4 yr Undergrad,MARIA COLLEGE 4 YR,PRIVATE,5-INDEPENDENT,5,4.58,3969.1
2011,6045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,53,55.0,141108.0
2011,2110,2778,U,4 yr Undergrad,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,813,703.54,1847654.75
2012,641,2805,U,4 yr Undergrad,ROBERTS WESLEYAN COL BSN NON TRAD,PRIVATE,5-INDEPENDENT,55,35.42,42390.2
2012,615,2798,U,5 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,12.5,45785.5
2011,90,2681,U,5 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,10.0,43499.75
2010,762,2825,U,4 yr Undergrad,ST JOSEPHS COLL PATCHOGUE WEEKEND,PRIVATE,5-INDEPENDENT,22,12.0,26870.69
2014,6144,2812,U,4 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,31,24.75,56917.75
2014,1050,2901,U,4 yr Undergrad,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,277,264.5,733561.0
2017,1045,2900,U,4 yr Undergrad,WEBB INST OF NAVAL ARCH.,PRIVATE,5-INDEPENDENT,1,1.0,500.0
2017,670,2808,U,5 yr Undergrad,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,8,5.88,26417.38
2017,2188,2896,U,4 yr Undergrad,VILLA MARIA COLL OF BUFFALO 4YR,PRIVATE,5-INDEPENDENT,306,258.79,879680.54
2017,2120,2782,U,5 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,46,34.33,130373.24
2017,695,2817,U,4 yr Undergrad,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,486,459.75,1269923.75
2017,1030,2895,U,4 yr Undergrad,VASSAR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,180,167.5,483241.0
2017,2262,13029,U,4 yr Undergrad,BORICUA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,754,601.54,2592811.23
2017,615,2798,U,4 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,273,251.75,816866.78
2017,685,2816,U,5 yr Undergrad,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,1,0.5,2532.5
2017,685,2816,U,4 yr Undergrad,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,1046,993.88,2480833.51
2017,447,2769,U,4 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,236,214.46,712510.41
2017,762,2825,U,4 yr Undergrad,ST JOSEPHS COLL PATCHOGUE WEEKEND,PRIVATE,5-INDEPENDENT,26,16.17,47295.86
2017,2100,2772,U,2 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,1.0,3124.0
2017,1022,2883,U,2 yr Undergrad,SYRACUSE UNIVERSITY UTICA COLLEGE,PRIVATE,5-INDEPENDENT,1,0.5,250.0
2017,675,2810,U,5 yr Undergrad,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,11,8.0,35120.0
2017,999,2834,U,4 yr Undergrad,EXCELSIOR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,274,218.25,839781.25
2017,591,2791,U,4 yr Undergrad,PACE UNIVERSITY WESTCHESTER,PRIVATE,5-INDEPENDENT,728,675.58,2036633.64
2017,440,2765,U,5 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,18,8.75,39440.5
2017,550,20690,U,4 yr Undergrad,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,24,17.0,51956.71
2017,855,2814,U,4 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,287,278.0,993655.5
2017,155,2708,U,4 yr Undergrad,BARNARD COLLEGE,PRIVATE,5-INDEPENDENT,208,175.5,684243.5
2017,1075,7465,U,2 yr Undergrad,AMERICAN ACAD OF DRAMATIC ARTS,PRIVATE,5-INDEPENDENT,13,12.5,36466.0
2017,405,2758,U,4 yr Undergrad,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,939,875.25,2848775.87
2017,675,2810,U,4 yr Undergrad,THE SAGE COLLEGES 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,675,602.63,1781849.05
2017,20,2668,U,4 yr Undergrad,ALFRED UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,617,548.5,1614751.0
2017,10,2666,U,4 yr Undergrad,ADELPHI UNIVERSITY 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1849,1670.58,5083666.44
2017,45,6438,U,2 yr Undergrad,PHILLIPS BETH ISRAEL SCH.NURSING,PRIVATE,5-INDEPENDENT,8,4.75,13105.0
2017,420,2760,U,4 yr Undergrad,MANHATTANVILLE COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,527,489.21,1479411.24
2017,575,2790,U,5 yr Undergrad,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,15,10.58,35774.2
2017,407,2758,U,2 yr Undergrad,MANHATTAN COLLEGE - 2 YR,PRIVATE,5-INDEPENDENT,2,1.0,4116.5
2017,2120,2782,U,4 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1215,1097.29,3697575.78
2017,2120,2782,U,2 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1,0.5,2582.5
2017,195,2712,U,5 yr Undergrad,D'YOUVILLE COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,5,2.5,12370.5
2017,270,2728,U,5 yr Undergrad,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,1,0.5,2532.5
2017,735,2821,U,4 yr Undergrad,ST JOHN FISHER COLLEGE UNDERGRAD,PRIVATE,5-INDEPENDENT,1153,1045.63,2476281.58
2017,375,2748,U,4 yr Undergrad,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1007,931.33,2492471.3
2017,670,2808,U,4 yr Undergrad,DAEMEN COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,808,712.79,1775460.51
2017,437,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING,PRIVATE,5-INDEPENDENT,128,91.5,293545.0
2017,2093,2763,U,2 yr Undergrad,MARIA COLL-REGULAR DAY 2YR UG,PRIVATE,5-INDEPENDENT,85,57.0,166404.0
2017,830,2832,U,2 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,1,0.5,2582.5
2017,2051,2713,U,4 yr Undergrad,DOMINICAN COLLEGE-WEEKEND 4YR UG,PRIVATE,5-INDEPENDENT,5,2.33,3456.0
2017,2140,2795,U,2 yr Undergrad,PAUL SMITHS COLLEGE 2 YR UNDEGRAD,PRIVATE,5-INDEPENDENT,35,34.25,94002.25
2017,1050,2901,U,4 yr Undergrad,WELLS COLLEGE,PRIVATE,5-INDEPENDENT,252,233.0,667985.5
2017,345,2744,U,4 yr Undergrad,KEUKA COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,675,615.46,1665779.88
2017,375,2748,U,5 yr Undergrad,LEMOYNE COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,18,10.75,50138.0
2017,35,2671,U,4 yr Undergrad,BARD COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,216,205.21,673023.3
2017,403,2751,U,5 yr Undergrad,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,47,35.25,141883.5
2017,90,2681,U,5 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,14,9.13,44578.63
2017,615,2798,U,5 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,7,6.75,24503.77
2017,120,2699,U,5 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4,2.0,8765.0
2017,120,2699,U,4 yr Undergrad,CLARKSON UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,836,759.5,1727342.16
2017,90,2681,U,4 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,883,823.42,2262178.59
2017,2144,2812,U,2 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,430,304.08,1045740.49
2017,210,6448,U,2 yr Undergrad,THE BELANGER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,15,8.71,25643.34
2017,175,2711,U,4 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,765,724.0,2267739.5
2017,171,2707,U,4 yr Undergrad,COLUMBIA UNIV,PRIVATE,5-INDEPENDENT,529,484.79,1526148.3
2017,2110,2778,U,4 yr Undergrad,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,639,562.5,1560757.86
2017,535,20662,U,5 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,2.0,10130.0
2017,136,2704,U,4 yr Undergrad,COLL OF NEW ROCHELLE NEW RESOURCE,PRIVATE,5-INDEPENDENT,1313,1034.92,3592404.17
2017,715,2820,U,4 yr Undergrad,ST FRANCIS COLLEGE,PRIVATE,5-INDEPENDENT,915,814.92,2817861.13
2017,840,9248,U,2 yr Undergrad,SAMARITAN HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,10,6.0,12297.0
2017,245,2722,U,4 yr Undergrad,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,1330,1270.79,4713460.72
2017,765,6467,U,2 yr Undergrad,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,5-INDEPENDENT,99,84.0,210556.25
2017,865,10142,U,2 yr Undergrad,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,903,714.25,2859364.13
2017,175,2711,U,5 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,6,5.0,19965.5
2017,1015,2894,U,5 yr Undergrad,UNIVERSITY OF ROCHESTER UNDERGRAD,PRIVATE,5-INDEPENDENT,11,9.0,34009.5
2017,285,2729,U,4 yr Undergrad,HARTWICK COLLEGE,PRIVATE,5-INDEPENDENT,481,441.0,1226272.0
2017,855,2814,U,5 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,4,3.5,16718.75
2017,2270,25994,U,2 yr Undergrad,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,116,98.63,274060.38
2017,245,2722,U,5 yr Undergrad,FORDHAM UNIVERSITY,PRIVATE,5-INDEPENDENT,16,13.5,63180.0
2017,1016,2894,U,4 yr Undergrad,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,24,23.5,46632.5
2017,295,2731,U,4 yr Undergrad,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,281,272.5,812587.0
2017,6144,2812,U,4 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,23,15.25,50027.25
2017,6144,2812,U,5 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,1,0.5,2532.5
2017,195,2712,U,4 yr Undergrad,D'YOUVILLE COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,538,476.5,1357652.25
2017,575,2790,U,4 yr Undergrad,NYACK COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,406,330.04,1147032.74
2017,865,10142,U,4 yr Undergrad,TOURO COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1861,1453.5,5413274.09
2017,130,2703,U,4 yr Undergrad,COL OF MT ST VINCENT 4YR SEM,PRIVATE,5-INDEPENDENT,843,777.83,2606924.78
2017,2100,2772,U,5 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,49,35.0,153754.5
2017,999,2834,U,2 yr Undergrad,EXCELSIOR COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,10,5.5,21477.5
2017,535,20662,U,2 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.5,1512.5
2017,140,2705,U,4 yr Undergrad,COLLEGE OF SAINT ROSE 4YR UG,PRIVATE,5-INDEPENDENT,1146,1034.13,3151137.6
2017,2330,42622,U,2 yr Undergrad,ELYON COLLEGE,PRIVATE,5-INDEPENDENT,18,18.0,61459.0
2017,2040,2709,U,4 yr Undergrad,CONCORDIA COLLEGE,PRIVATE,5-INDEPENDENT,375,326.5,1053237.5
2017,438,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING MED ASSIST,PRIVATE,5-INDEPENDENT,107,92.08,303886.74
2017,500,2775,U,5 yr Undergrad,MOLLOY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4,2.13,9012.38
2017,745,6443,U,2 yr Undergrad,ST JOHN'S RIVERSIDE HOSP NURS,PRIVATE,5-INDEPENDENT,41,21.0,54562.87
2017,830,2832,U,4 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,345,319.25,1083031.75
2017,270,2728,U,4 yr Undergrad,HAMILTON COLLEGE,PRIVATE,5-INDEPENDENT,200,200.0,582183.0
2017,640,2805,U,4 yr Undergrad,ROBERTS WESLEYAN COLL  UG SEMESTE,PRIVATE,5-INDEPENDENT,578,517.88,1230157.41
2017,330,2739,U,2 yr Undergrad,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,1,0.5,2532.5
2017,990,2889,U,4 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,175,168.83,514463.32
2017,6045,7304,U,4 yr Undergrad,CULINARY INSTITUTE OF AMERICA 4YR,PRIVATE,5-INDEPENDENT,46,43.0,107605.5
2017,580,42514,U,2 yr Undergrad,ELIM BIBLE INSTITUTE AND COLLEGE,PRIVATE,5-INDEPENDENT,40,35.0,94534.5
2017,447,2769,U,5 yr Undergrad,MARYMOUNT MANHATTAN COLLEGE,PRIVATE,5-INDEPENDENT,6,5.04,24655.09
2017,170,2710,U,4 yr Undergrad,COOPER UNION ADVNCMT SCI ART,PRIVATE,5-INDEPENDENT,126,119.5,408063.0
2017,2235,2665,U,4 yr Undergrad,VAUGHN COLL AERONAUTICS TECH,PRIVATE,5-INDEPENDENT,624,505.5,1987882.99
2017,830,2832,U,5 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,6,4.5,20959.0
2017,838,9479,U,2 yr Undergrad,ST PAUL'S SCH NURSING MED/DENTAL,PRIVATE,5-INDEPENDENT,157,112.25,366023.86
2017,455,12203,U,2 yr Undergrad,MEMORIAL HOSPITAL SCHOOL NURSING,PRIVATE,5-INDEPENDENT,3,1.5,4336.0
2017,405,2758,U,5 yr Undergrad,MANHATTAN COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,9,5.0,21981.0
2017,355,40953,U,4 yr Undergrad,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,20,18.0,52922.0
2017,560,2788,U,5 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3,2.75,9583.5
2017,590,2791,U,4 yr Undergrad,PACE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,926,842.08,2959654.85
2017,555,2785,U,4 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2614,2469.08,9268417.31
2017,541,34433,U,4 yr Undergrad,NY COLL TRAD CHINESE MEDICINE,PRIVATE,5-INDEPENDENT,21,13.92,46490.7
2017,2300,2772,U,4 yr Undergrad,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,41,29.0,111050.5
2017,6140,2795,U,5 yr Undergrad,PAUL SMITHS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2,1.0,3597.0
2017,190,6445,U,2 yr Undergrad,CROUSE IRVING HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,39,25.92,70492.99
2017,710,6461,U,2 yr Undergrad,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,5-INDEPENDENT,52,36.0,102879.0
2017,6093,2763,U,4 yr Undergrad,MARIA COLLEGE 4 YR,PRIVATE,5-INDEPENDENT,74,63.0,177483.0
2017,295,2731,U,5 yr Undergrad,HOBART AND WILLIAM SMITH COLLS 4Y,PRIVATE,5-INDEPENDENT,2,1.0,4373.0
2017,2035,2685,U,4 yr Undergrad,CAZENOVIA COLLEGE,PRIVATE,5-INDEPENDENT,425,398.21,1193844.0
2017,403,2751,U,4 yr Undergrad,LONG ISLAND UNIV 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2595,2244.38,7879174.48
2017,995,2885,U,4 yr Undergrad,ALBANY COLLEGE OF PHARMACY 4YR UG,PRIVATE,5-INDEPENDENT,240,226.38,612089.61
2016,175,2711,U,5 yr Undergrad,CORNELL UNIVERSITY,PRIVATE,5-INDEPENDENT,8,5.5,22333.5
2016,2083,2735,U,4 yr Undergrad,HILBERT COLLEGE,PRIVATE,5-INDEPENDENT,446,403.0,1101354.5
2016,440,2765,U,5 yr Undergrad,MARIST COLLEGE 4 YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,7.5,32029.5
2016,330,2739,U,5 yr Undergrad,ITHACA COLLEGE,PRIVATE,5-INDEPENDENT,6,5.5,23239.75
2016,90,2681,U,4 yr Undergrad,CANISIUS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,979,910.0,2440425.78
2016,305,2734,U,4 yr Undergrad,HOUGHTON COLLEGE,PRIVATE,5-INDEPENDENT,394,369.63,1032536.13
